iso3_country,country_name,year,sector,sector_clean,emissions
ALA,ALA,2021,manufacturing,Manufacturing,0.0
ALA,ALA,2021,mineral-extraction,Mineral Extraction,0.0
ALA,ALA,2021,power,Power,0.0
ALA,ALA,2021,transportation,Transportation,441058.6949118149
ALA,ALA,2021,waste,Waste,2214.532774344932
ALA,ALA,2022,agriculture,Agriculture,0.0
ALA,ALA,2022,buildings,Buildings,32188.223094
ALA,ALA,2022,fluorinated-gases,Fluorinated Gases,0.0
ALA,ALA,2022,fossil-fuel-operations,Fossil Fuel Operations,0.0
ALA,ALA,2022,manufacturing,Manufacturing,0.0
ALA,ALA,2022,mineral-extraction,Mineral Extraction,0.0
ALA,ALA,2022,power,Power,0.0
ALA,ALA,2022,transportation,Transportation,425255.9640623497
ALA,ALA,2022,waste,Waste,2209.17428166654
ALA,ALA,2023,agriculture,Agriculture,0.0
ALA,ALA,2023,buildings,Buildings,30511.982056
ALA,ALA,2023,fluorinated-gases,Fluorinated Gases,0.0
ALA,ALA,2023,fossil-fuel-operations,Fossil Fuel Operations,0.0
ALA,ALA,2023,manufacturing,Manufacturing,0.0
ALA,ALA,2023,mineral-extraction,Mineral Extraction,0.0
ALA,ALA,2023,power,Power,0.0
ALA,ALA,2023,transportation,Transportation,321781.95654729335
ALA,ALA,2023,waste,Waste,2221.442649389731
ALA,ALA,2024,agriculture,Agriculture,0.0
ALA,ALA,2024,buildings,Buildings,30607.071268
ALA,ALA,2024,fluorinated-gases,Fluorinated Gases,0.0
ALA,ALA,2024,fossil-fuel-operations,Fossil Fuel Operations,0.0
ALA,ALA,2024,manufacturing,Manufacturing,0.0
ALA,ALA,2024,mineral-extraction,Mineral Extraction,0.0
ALA,ALA,2024,power,Power,0.0
ALA,ALA,2024,transportation,Transportation,360091.2522481341
ALA,ALA,2024,waste,Waste,2240.8086105716584
ALA,ALA,2025,agriculture,Agriculture,0.0
ALA,ALA,2025,buildings,Buildings,30835.052368
ALA,ALA,2025,fluorinated-gases,Fluorinated Gases,0.0
ALA,ALA,2025,fossil-fuel-operations,Fossil Fuel Operations,0.0
ALA,ALA,2025,manufacturing,Manufacturing,0.0
ALA,ALA,2025,mineral-extraction,Mineral Extraction,0.0
ALA,ALA,2025,power,Power,0.0
ALA,ALA,2025,transportation,Transportation,397994.1258485811
ALA,ALA,2025,waste,Waste,2242.3861475858203
ALB,ALB,2015,agriculture,Agriculture,2049953.6168818548
ALB,ALB,2015,buildings,Buildings,734801.5555174423
ALB,ALB,2015,fluorinated-gases,Fluorinated Gases,128008.58498699997
ALB,ALB,2015,fossil-fuel-operations,Fossil Fuel Operations,2366299.719564939
ALB,ALB,2015,manufacturing,Manufacturing,1479910.9483217986
ALB,ALB,2015,mineral-extraction,Mineral Extraction,11360.000001839491
ALB,ALB,2015,power,Power,0.0
ALB,ALB,2015,transportation,Transportation,4309799.835841415
ALB,ALB,2015,waste,Waste,1056109.366319782
ALB,ALB,2016,agriculture,Agriculture,2067282.347347603
ALB,ALB,2016,buildings,Buildings,751492.7426182483
ALB,ALB,2016,fluorinated-gases,Fluorinated Gases,144720.0800609999
ALB,ALB,2016,fossil-fuel-operations,Fossil Fuel Operations,1972204.2836737905
ALB,ALB,2016,manufacturing,Manufacturing,1258885.3113517014
ALB,ALB,2016,mineral-extraction,Mineral Extraction,28345.16263190333
ALB,ALB,2016,power,Power,0.0
ALB,ALB,2016,transportation,Transportation,4363726.879922224
ALB,ALB,2016,waste,Waste,1074719.8343622703
ALB,ALB,2017,agriculture,Agriculture,2055310.692944844
ALB,ALB,2017,buildings,Buildings,837251.8540335573
ALB,ALB,2017,fluorinated-gases,Fluorinated Gases,161215.9481849999
ALB,ALB,2017,fossil-fuel-operations,Fossil Fuel Operations,1906425.2241670613
ALB,ALB,2017,manufacturing,Manufacturing,1488222.539264046
ALB,ALB,2017,mineral-extraction,Mineral Extraction,134.00000001238027
ALB,ALB,2017,power,Power,0.0
ALB,ALB,2017,transportation,Transportation,4405471.680222522
ALB,ALB,2017,waste,Waste,1084692.055302097
ALB,ALB,2018,agriculture,Agriculture,1865400.213750486
ALB,ALB,2018,buildings,Buildings,841741.9649578755
ALB,ALB,2018,fluorinated-gases,Fluorinated Gases,181412.061097
ALB,ALB,2018,fossil-fuel-operations,Fossil Fuel Operations,1915223.0187180208
ALB,ALB,2018,manufacturing,Manufacturing,1457314.394176922
ALB,ALB,2018,mineral-extraction,Mineral Extraction,15483.00000251149
ALB,ALB,2018,power,Power,0.0
ALB,ALB,2018,transportation,Transportation,4426985.007374982
ALB,ALB,2018,waste,Waste,1098010.0263909802
ALB,ALB,2019,agriculture,Agriculture,1942549.556346056
ALB,ALB,2019,buildings,Buildings,851813.010065075
ALB,ALB,2019,fluorinated-gases,Fluorinated Gases,199213.22531899987
ALB,ALB,2019,fossil-fuel-operations,Fossil Fuel Operations,2037378.0069948127
ALB,ALB,2019,manufacturing,Manufacturing,1417961.9126666875
ALB,ALB,2019,mineral-extraction,Mineral Extraction,21389.00000347288
ALB,ALB,2019,power,Power,0.0
ALB,ALB,2019,transportation,Transportation,4469070.158181779
ALB,ALB,2019,waste,Waste,1109026.330506505
ALB,ALB,2020,agriculture,Agriculture,1816205.2101123824
ALB,ALB,2020,buildings,Buildings,820558.3686327072
ALB,ALB,2020,fluorinated-gases,Fluorinated Gases,217377.600847
ALB,ALB,2020,fossil-fuel-operations,Fossil Fuel Operations,1601207.3774220794
ALB,ALB,2020,manufacturing,Manufacturing,1843224.1795362767
ALB,ALB,2020,mineral-extraction,Mineral Extraction,20080.000003260226
ALB,ALB,2020,power,Power,0.0
ALB,ALB,2020,transportation,Transportation,3138959.240224241
ALB,ALB,2020,waste,Waste,1122219.955443885
ALB,ALB,2021,agriculture,Agriculture,1723355.977753938
ALB,ALB,2021,buildings,Buildings,867448.1452479999
ALB,ALB,2021,fluorinated-gases,Fluorinated Gases,236098.15278699985
ALB,ALB,2021,fossil-fuel-operations,Fossil Fuel Operations,1587893.634397257
ALB,ALB,2021,manufacturing,Manufacturing,1706178.3072140133
ALB,ALB,2021,mineral-extraction,Mineral Extraction,28062.00000259265
ALB,ALB,2021,power,Power,0.0
ALB,ALB,2021,transportation,Transportation,3648285.335824182
ALB,ALB,2021,waste,Waste,1125681.998620426
ALB,ALB,2022,agriculture,Agriculture,1637198.1877906849
ALB,ALB,2022,buildings,Buildings,851704.180736
ALB,ALB,2022,fluorinated-gases,Fluorinated Gases,254326.8455369999
ALB,ALB,2022,fossil-fuel-operations,Fossil Fuel Operations,1430211.7054254028
ALB,ALB,2022,manufacturing,Manufacturing,1899909.8668919543
ALB,ALB,2022,mineral-extraction,Mineral Extraction,31738.34759048688
ALB,ALB,2022,power,Power,0.0
ALB,ALB,2022,transportation,Transportation,3826388.979932685
ALB,ALB,2022,waste,Waste,1079269.9212088056
ALB,ALB,2023,agriculture,Agriculture,1545634.098066855
ALB,ALB,2023,buildings,Buildings,862860.8161960001
ALB,ALB,2023,fluorinated-gases,Fluorinated Gases,272698.0578749999
ALB,ALB,2023,fossil-fuel-operations,Fossil Fuel Operations,1502806.257109419
ALB,ALB,2023,manufacturing,Manufacturing,1753044.3085587523
ALB,ALB,2023,mineral-extraction,Mineral Extraction,36341.58704913908
ALB,ALB,2023,power,Power,0.0
ALB,ALB,2023,transportation,Transportation,3874797.96232475
ALB,ALB,2023,waste,Waste,1075007.6897261166
ALB,ALB,2024,agriculture,Agriculture,1513319.0653633126
ALB,ALB,2024,buildings,Buildings,860828.5589040002
ALB,ALB,2024,fluorinated-gases,Fluorinated Gases,290998.01059899986
ALB,ALB,2024,fossil-fuel-operations,Fossil Fuel Operations,1328915.899135623
ALB,ALB,2024,manufacturing,Manufacturing,1740588.0390592664
ALB,ALB,2024,mineral-extraction,Mineral Extraction,22410.58704785199
ALB,ALB,2024,power,Power,0.0
ALB,ALB,2024,transportation,Transportation,4166317.8181238966
ALB,ALB,2024,waste,Waste,1073089.5710854214
ALB,ALB,2025,agriculture,Agriculture,1504017.1966515072
ALB,ALB,2025,buildings,Buildings,868593.93755
ALB,ALB,2025,fluorinated-gases,Fluorinated Gases,290998.01059899986
ALB,ALB,2025,fossil-fuel-operations,Fossil Fuel Operations,1401281.3028421083
ALB,ALB,2025,manufacturing,Manufacturing,1796515.6238562916
ALB,ALB,2025,mineral-extraction,Mineral Extraction,22410.587047851983
ALB,ALB,2025,power,Power,0.0
ALB,ALB,2025,transportation,Transportation,4155591.775376536
ALB,ALB,2025,waste,Waste,1072298.8349730782
AND,AND,2015,agriculture,Agriculture,0.0
AND,AND,2015,buildings,Buildings,54126.86517811831
AND,AND,2015,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2015,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2015,manufacturing,Manufacturing,0.0
AND,AND,2015,mineral-extraction,Mineral Extraction,0.0
AND,AND,2015,power,Power,110714.0
AND,AND,2015,transportation,Transportation,48723.83763342951
AND,AND,2015,waste,Waste,14643.987459049373
AND,AND,2016,agriculture,Agriculture,0.0
AND,AND,2016,buildings,Buildings,53466.927741977874
AND,AND,2016,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2016,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2016,manufacturing,Manufacturing,0.0
AND,AND,2016,mineral-extraction,Mineral Extraction,0.0
AND,AND,2016,power,Power,111018.0
AND,AND,2016,transportation,Transportation,49550.736199568055
AND,AND,2016,waste,Waste,14933.001207591806
AND,AND,2017,agriculture,Agriculture,0.0
AND,AND,2017,buildings,Buildings,54510.25666255618
AND,AND,2017,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2017,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2017,manufacturing,Manufacturing,0.0
AND,AND,2017,mineral-extraction,Mineral Extraction,0.0
AND,AND,2017,power,Power,114598.0
AND,AND,2017,transportation,Transportation,50354.15232929787
AND,AND,2017,waste,Waste,15344.518803291812
AND,AND,2018,agriculture,Agriculture,0.0
AND,AND,2018,buildings,Buildings,60755.80517794573
AND,AND,2018,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2018,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2018,manufacturing,Manufacturing,0.0
AND,AND,2018,mineral-extraction,Mineral Extraction,0.0
AND,AND,2018,power,Power,114598.0
AND,AND,2018,transportation,Transportation,51505.94119879852
AND,AND,2018,waste,Waste,15778.357610539808
AND,AND,2019,agriculture,Agriculture,0.0
AND,AND,2019,buildings,Buildings,58659.173739581325
AND,AND,2019,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2019,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2019,manufacturing,Manufacturing,0.0
AND,AND,2019,mineral-extraction,Mineral Extraction,0.0
AND,AND,2019,power,Power,114598.0
AND,AND,2019,transportation,Transportation,51680.68315786753
AND,AND,2019,waste,Waste,16205.570234474064
AND,AND,2020,agriculture,Agriculture,0.0
AND,AND,2020,buildings,Buildings,58860.05010471845
AND,AND,2020,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2020,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2020,manufacturing,Manufacturing,0.0
AND,AND,2020,mineral-extraction,Mineral Extraction,0.0
AND,AND,2020,power,Power,114912.0
AND,AND,2020,transportation,Transportation,46482.24740168946
AND,AND,2020,waste,Waste,16626.634110569583
AND,AND,2021,agriculture,Agriculture,9.893520000000002
AND,AND,2021,buildings,Buildings,61205.318510000005
AND,AND,2021,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2021,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2021,manufacturing,Manufacturing,0.0
AND,AND,2021,mineral-extraction,Mineral Extraction,0.0
AND,AND,2021,power,Power,114598.0
AND,AND,2021,transportation,Transportation,50040.49329924235
AND,AND,2021,waste,Waste,17022.618273828753
AND,AND,2022,agriculture,Agriculture,9.86076
AND,AND,2022,buildings,Buildings,56511.793588
AND,AND,2022,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2022,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2022,manufacturing,Manufacturing,0.0
AND,AND,2022,mineral-extraction,Mineral Extraction,0.0
AND,AND,2022,power,Power,114598.0
AND,AND,2022,transportation,Transportation,50981.525763940605
AND,AND,2022,waste,Waste,17481.62174382602
AND,AND,2023,agriculture,Agriculture,10.384919999999996
AND,AND,2023,buildings,Buildings,55215.093768
AND,AND,2023,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2023,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2023,manufacturing,Manufacturing,0.0
AND,AND,2023,mineral-extraction,Mineral Extraction,0.0
AND,AND,2023,power,Power,114598.0
AND,AND,2023,transportation,Transportation,51646.32602976728
AND,AND,2023,waste,Waste,17937.001177024555
AND,AND,2024,agriculture,Agriculture,10.71252
AND,AND,2024,buildings,Buildings,55701.858106
AND,AND,2024,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2024,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2024,manufacturing,Manufacturing,0.0
AND,AND,2024,mineral-extraction,Mineral Extraction,0.0
AND,AND,2024,power,Power,114912.0
AND,AND,2024,transportation,Transportation,52486.157798388056
AND,AND,2024,waste,Waste,18428.47977274773
AND,AND,2025,agriculture,Agriculture,12.284999999999998
AND,AND,2025,buildings,Buildings,56191.08806
AND,AND,2025,fluorinated-gases,Fluorinated Gases,0.0
AND,AND,2025,fossil-fuel-operations,Fossil Fuel Operations,0.0
AND,AND,2025,manufacturing,Manufacturing,0.0
AND,AND,2025,mineral-extraction,Mineral Extraction,0.0
AND,AND,2025,power,Power,114598.0
AND,AND,2025,transportation,Transportation,54653.30333684667
AND,AND,2025,waste,Waste,18937.57499973668
ARE,ARE,2015,agriculture,Agriculture,1875880.6991613405
ARE,ARE,2015,buildings,Buildings,1408848.4179728234
ARE,ARE,2015,fluorinated-gases,Fluorinated Gases,12877603.586438991
ARE,ARE,2015,fossil-fuel-operations,Fossil Fuel Operations,120982805.3438107
ARE,ARE,2015,manufacturing,Manufacturing,120273684.98853698
ARE,ARE,2015,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2015,power,Power,85494320.99381566
ARE,ARE,2015,transportation,Transportation,50669739.82641357
ARE,ARE,2015,waste,Waste,5760699.3216163805
ARE,ARE,2016,agriculture,Agriculture,1904886.8159083324
ARE,ARE,2016,buildings,Buildings,1471471.292814185
ARE,ARE,2016,fluorinated-gases,Fluorinated Gases,14411663.959756993
ARE,ARE,2016,fossil-fuel-operations,Fossil Fuel Operations,126729045.5083756
ARE,ARE,2016,manufacturing,Manufacturing,119732264.88698952
ARE,ARE,2016,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2016,power,Power,86875830.73514542
ARE,ARE,2016,transportation,Transportation,56091103.45777562
ARE,ARE,2016,waste,Waste,5885922.06528376
ARE,ARE,2017,agriculture,Agriculture,1949115.3317901688
ARE,ARE,2017,buildings,Buildings,1433345.8498543128
ARE,ARE,2017,fluorinated-gases,Fluorinated Gases,16027849.280032985
ARE,ARE,2017,fossil-fuel-operations,Fossil Fuel Operations,124542438.4635266
ARE,ARE,2017,manufacturing,Manufacturing,105113430.6539392
ARE,ARE,2017,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2017,power,Power,89636466.11162262
ARE,ARE,2017,transportation,Transportation,57998835.18226968
ARE,ARE,2017,waste,Waste,5984082.535693958
ARE,ARE,2018,agriculture,Agriculture,1962320.7679470829
ARE,ARE,2018,buildings,Buildings,1233984.1262314222
ARE,ARE,2018,fluorinated-gases,Fluorinated Gases,17975607.78742699
ARE,ARE,2018,fossil-fuel-operations,Fossil Fuel Operations,127067558.52218264
ARE,ARE,2018,manufacturing,Manufacturing,86862509.86030842
ARE,ARE,2018,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2018,power,Power,90321473.02146776
ARE,ARE,2018,transportation,Transportation,57258462.49468605
ARE,ARE,2018,waste,Waste,6071304.34711576
ARE,ARE,2019,agriculture,Agriculture,1992766.751582305
ARE,ARE,2019,buildings,Buildings,1025350.3506370704
ARE,ARE,2019,fluorinated-gases,Fluorinated Gases,19703305.440765
ARE,ARE,2019,fossil-fuel-operations,Fossil Fuel Operations,130317423.05464624
ARE,ARE,2019,manufacturing,Manufacturing,102678419.87235875
ARE,ARE,2019,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2019,power,Power,90264994.56137304
ARE,ARE,2019,transportation,Transportation,55710288.19233802
ARE,ARE,2019,waste,Waste,6150833.771591561
ARE,ARE,2020,agriculture,Agriculture,2007112.132993991
ARE,ARE,2020,buildings,Buildings,956748.8802588008
ARE,ARE,2020,fluorinated-gases,Fluorinated Gases,21373832.312906995
ARE,ARE,2020,fossil-fuel-operations,Fossil Fuel Operations,120633461.92330769
ARE,ARE,2020,manufacturing,Manufacturing,104288706.78810334
ARE,ARE,2020,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2020,power,Power,87672985.20451076
ARE,ARE,2020,transportation,Transportation,37884708.964499466
ARE,ARE,2020,waste,Waste,6249575.558997847
ARE,ARE,2021,agriculture,Agriculture,2080737.3749399995
ARE,ARE,2021,buildings,Buildings,1139729.083312
ARE,ARE,2021,fluorinated-gases,Fluorinated Gases,23189112.95304699
ARE,ARE,2021,fossil-fuel-operations,Fossil Fuel Operations,126334065.95608702
ARE,ARE,2021,manufacturing,Manufacturing,110652204.87872544
ARE,ARE,2021,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2021,power,Power,89003314.06661929
ARE,ARE,2021,transportation,Transportation,44573536.77913472
ARE,ARE,2021,waste,Waste,6364064.914958312
ARE,ARE,2022,agriculture,Agriculture,2108042.1521099987
ARE,ARE,2022,buildings,Buildings,1263007.13785
ARE,ARE,2022,fluorinated-gases,Fluorinated Gases,24960347.54044899
ARE,ARE,2022,fossil-fuel-operations,Fossil Fuel Operations,141081503.29859138
ARE,ARE,2022,manufacturing,Manufacturing,112395614.61660735
ARE,ARE,2022,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2022,power,Power,85302003.4738921
ARE,ARE,2022,transportation,Transportation,54327610.16685697
ARE,ARE,2022,waste,Waste,6489953.558122228
ARE,ARE,2023,agriculture,Agriculture,2136878.693669999
ARE,ARE,2023,buildings,Buildings,1249295.385338
ARE,ARE,2023,fluorinated-gases,Fluorinated Gases,26712694.922860984
ARE,ARE,2023,fossil-fuel-operations,Fossil Fuel Operations,140766001.24730092
ARE,ARE,2023,manufacturing,Manufacturing,114800346.97642794
ARE,ARE,2023,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2023,power,Power,80661730.15057313
ARE,ARE,2023,transportation,Transportation,59552299.815134935
ARE,ARE,2023,waste,Waste,6610694.296667943
ARE,ARE,2024,agriculture,Agriculture,2137032.035189999
ARE,ARE,2024,buildings,Buildings,1268505.496026
ARE,ARE,2024,fluorinated-gases,Fluorinated Gases,28474485.916162983
ARE,ARE,2024,fossil-fuel-operations,Fossil Fuel Operations,139814773.9344842
ARE,ARE,2024,manufacturing,Manufacturing,114570934.10585618
ARE,ARE,2024,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2024,power,Power,82261859.6806621
ARE,ARE,2024,transportation,Transportation,63530981.82344416
ARE,ARE,2024,waste,Waste,6724423.807199148
ARE,ARE,2025,agriculture,Agriculture,2137032.009539999
ARE,ARE,2025,buildings,Buildings,1287716.369756
ARE,ARE,2025,fluorinated-gases,Fluorinated Gases,28474485.916162983
ARE,ARE,2025,fossil-fuel-operations,Fossil Fuel Operations,137370736.83768865
ARE,ARE,2025,manufacturing,Manufacturing,114535129.73026992
ARE,ARE,2025,mineral-extraction,Mineral Extraction,0.0
ARE,ARE,2025,power,Power,82073869.6806621
ARE,ARE,2025,transportation,Transportation,64331174.552924514
ARE,ARE,2025,waste,Waste,6844716.822850217
ARG,ARG,2015,agriculture,Agriculture,129574090.20067205
ARG,ARG,2015,buildings,Buildings,43284526.70929624
ARG,ARG,2015,fluorinated-gases,Fluorinated Gases,9153667.732272996
ARG,ARG,2015,fossil-fuel-operations,Fossil Fuel Operations,49311604.06746169
ARG,ARG,2015,manufacturing,Manufacturing,36025298.999395855
ARG,ARG,2015,mineral-extraction,Mineral Extraction,717508.9999999997
ARG,ARG,2015,power,Power,62433064.11948243
ARG,ARG,2015,transportation,Transportation,82342946.1183868
ARG,ARG,2015,waste,Waste,11764242.280039735
ARG,ARG,2016,agriculture,Agriculture,129292105.2903797
ARG,ARG,2016,buildings,Buildings,43449568.41896459
ARG,ARG,2016,fluorinated-gases,Fluorinated Gases,10262959.886136994
ARG,ARG,2016,fossil-fuel-operations,Fossil Fuel Operations,48040391.42426117
ARG,ARG,2016,manufacturing,Manufacturing,33209824.493941832
ARG,ARG,2016,mineral-extraction,Mineral Extraction,755171.9999999995
ARG,ARG,2016,power,Power,63118881.967758656
ARG,ARG,2016,transportation,Transportation,82654179.70326297
ARG,ARG,2016,waste,Waste,11708536.722776242
ARG,ARG,2017,agriculture,Agriculture,140139088.55007625
ARG,ARG,2017,buildings,Buildings,41597438.24455757
ARG,ARG,2017,fluorinated-gases,Fluorinated Gases,11376640.080404991
ARG,ARG,2017,fossil-fuel-operations,Fossil Fuel Operations,47571163.97214575
