iso3_country,year,sector,gas,emissions_quantity_units,temporal_granularity,sector_emissions_quantity
AIA,2016,power,co2e_100yr,tonnes,annual,96404.21348136674
AIA,2016,transportation,co2e_100yr,tonnes,annual,56342.549732324
AIA,2016,waste,co2e_100yr,tonnes,annual,3840.638631364805
AIA,2017,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2017,buildings,co2e_100yr,tonnes,annual,1065.9978259076963
AIA,2017,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,21989.009607755623
AIA,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2017,manufacturing,co2e_100yr,tonnes,annual,0.7383000000291323
AIA,2017,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2017,power,co2e_100yr,tonnes,annual,96141.33647714824
AIA,2017,transportation,co2e_100yr,tonnes,annual,56597.382063021214
AIA,2017,waste,co2e_100yr,tonnes,annual,3850.0943772037563
AIA,2018,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2018,buildings,co2e_100yr,tonnes,annual,908.127978401185
AIA,2018,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,-17500.968905777714
AIA,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2018,manufacturing,co2e_100yr,tonnes,annual,0.7455600000294189
AIA,2018,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2018,power,co2e_100yr,tonnes,annual,96141.23991308996
AIA,2018,transportation,co2e_100yr,tonnes,annual,48143.508501550095
AIA,2018,waste,co2e_100yr,tonnes,annual,3881.5896107952767
AIA,2019,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2019,buildings,co2e_100yr,tonnes,annual,908.3697902191686
AIA,2019,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-33214.975979702984
AIA,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2019,manufacturing,co2e_100yr,tonnes,annual,0.7532060000297207
AIA,2019,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2019,power,co2e_100yr,tonnes,annual,96141.22966040483
AIA,2019,transportation,co2e_100yr,tonnes,annual,54605.40490595142
AIA,2019,waste,co2e_100yr,tonnes,annual,3905.365370299335
AIA,2020,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2020,buildings,co2e_100yr,tonnes,annual,904.950099974773
AIA,2020,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,18448.82207796599
AIA,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2020,manufacturing,co2e_100yr,tonnes,annual,0.7607250000300173
AIA,2020,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2020,power,co2e_100yr,tonnes,annual,96403.70208499105
AIA,2020,transportation,co2e_100yr,tonnes,annual,43621.17581096121
AIA,2020,waste,co2e_100yr,tonnes,annual,3919.264717352763
AIA,2021,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2021,buildings,co2e_100yr,tonnes,annual,898.3999830087491
AIA,2021,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,13248.103415719703
AIA,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2021,manufacturing,co2e_100yr,tonnes,annual,0.7683190000303171
AIA,2021,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2021,power,co2e_100yr,tonnes,annual,96140.69193458596
AIA,2021,transportation,co2e_100yr,tonnes,annual,42910.87668148923
AIA,2021,waste,co2e_100yr,tonnes,annual,3878.1467051068084
AIA,2022,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2022,buildings,co2e_100yr,tonnes,annual,896.2578906472229
AIA,2022,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-4145.0572326496
AIA,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2022,manufacturing,co2e_100yr,tonnes,annual,0.7759880000306196
AIA,2022,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2022,power,co2e_100yr,tonnes,annual,96140.6612131306
AIA,2022,transportation,co2e_100yr,tonnes,annual,47396.20874853432
AIA,2022,waste,co2e_100yr,tonnes,annual,3847.9368254256797
AIA,2023,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2023,buildings,co2e_100yr,tonnes,annual,906.5647632495435
AIA,2023,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,-1557.5615233604997
AIA,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2023,manufacturing,co2e_100yr,tonnes,annual,0.7835260000309171
AIA,2023,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2023,power,co2e_100yr,tonnes,annual,96140.71063601531
AIA,2023,transportation,co2e_100yr,tonnes,annual,74755.99888216137
AIA,2023,waste,co2e_100yr,tonnes,annual,3877.5113826435927
AIA,2024,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2024,buildings,co2e_100yr,tonnes,annual,941.0719401842952
AIA,2024,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,-22102.6767
AIA,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2024,manufacturing,co2e_100yr,tonnes,annual,0.7911190000312166
AIA,2024,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2024,power,co2e_100yr,tonnes,annual,96403.83977015989
AIA,2024,transportation,co2e_100yr,tonnes,annual,65335.09038911271
AIA,2024,waste,co2e_100yr,tonnes,annual,3907.201132589841
AIA,2025,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2025,buildings,co2e_100yr,tonnes,annual,975.5459561842952
AIA,2025,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
AIA,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2025,manufacturing,co2e_100yr,tonnes,annual,0.7911190000312166
AIA,2025,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2025,power,co2e_100yr,tonnes,annual,96140.83977015989
AIA,2025,transportation,co2e_100yr,tonnes,annual,63960.72677245082
AIA,2025,waste,co2e_100yr,tonnes,annual,3837.71069843389
AIA,2026,agriculture,co2e_100yr,tonnes,annual,0.0
AIA,2026,buildings,co2e_100yr,tonnes,annual,249.0452555460738
AIA,2026,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
AIA,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
AIA,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
AIA,2026,manufacturing,co2e_100yr,tonnes,annual,0.200814107058271
AIA,2026,mineral-extraction,co2e_100yr,tonnes,annual,0.0
AIA,2026,power,co2e_100yr,tonnes,annual,23705.54766644012
AIA,2026,transportation,co2e_100yr,tonnes,annual,27437.136656173585
AIA,2026,waste,co2e_100yr,tonnes,annual,936.5717022683673
ALA,2015,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2015,buildings,co2e_100yr,tonnes,annual,37915.149195373924
ALA,2015,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,-208256.3786322283
ALA,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2015,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2015,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2015,power,co2e_100yr,tonnes,annual,0.0
ALA,2015,transportation,co2e_100yr,tonnes,annual,289586.525536112
ALA,2015,waste,co2e_100yr,tonnes,annual,2157.6425258662125
ALA,2016,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2016,buildings,co2e_100yr,tonnes,annual,38627.78414428263
ALA,2016,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,-803687.8118827527
ALA,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2016,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2016,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2016,power,co2e_100yr,tonnes,annual,0.0
ALA,2016,transportation,co2e_100yr,tonnes,annual,317442.5526858517
ALA,2016,waste,co2e_100yr,tonnes,annual,2162.021364428631
ALA,2017,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2017,buildings,co2e_100yr,tonnes,annual,37771.10151163535
ALA,2017,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,2772576.5300619034
ALA,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2017,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2017,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2017,power,co2e_100yr,tonnes,annual,0.0
ALA,2017,transportation,co2e_100yr,tonnes,annual,343167.6337182926
ALA,2017,waste,co2e_100yr,tonnes,annual,2164.6933647201176
ALA,2018,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2018,buildings,co2e_100yr,tonnes,annual,35635.40514272193
ALA,2018,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,-1714355.9790644485
ALA,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2018,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2018,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2018,power,co2e_100yr,tonnes,annual,0.0
ALA,2018,transportation,co2e_100yr,tonnes,annual,356084.5934456369
ALA,2018,waste,co2e_100yr,tonnes,annual,2177.121305425061
ALA,2019,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2019,buildings,co2e_100yr,tonnes,annual,36849.09531126407
ALA,2019,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-674870.6054558173
ALA,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2019,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2019,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2019,power,co2e_100yr,tonnes,annual,0.0
ALA,2019,transportation,co2e_100yr,tonnes,annual,366265.0430800179
ALA,2019,waste,co2e_100yr,tonnes,annual,2191.344064838313
ALA,2020,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2020,buildings,co2e_100yr,tonnes,annual,36119.7697659156
ALA,2020,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,2909048.6649613357
ALA,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2020,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2020,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2020,power,co2e_100yr,tonnes,annual,0.0
ALA,2020,transportation,co2e_100yr,tonnes,annual,377649.8307365038
ALA,2020,waste,co2e_100yr,tonnes,annual,2213.63032410126
ALA,2021,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2021,buildings,co2e_100yr,tonnes,annual,32964.593584
ALA,2021,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,-4403440.5993134985
ALA,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2021,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2021,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2021,power,co2e_100yr,tonnes,annual,0.0
ALA,2021,transportation,co2e_100yr,tonnes,annual,441058.6949118149
ALA,2021,waste,co2e_100yr,tonnes,annual,2214.532774344932
ALA,2022,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2022,buildings,co2e_100yr,tonnes,annual,32188.223094
ALA,2022,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,2900251.0581779387
ALA,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2022,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2022,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2022,power,co2e_100yr,tonnes,annual,0.0
ALA,2022,transportation,co2e_100yr,tonnes,annual,425255.9640623497
ALA,2022,waste,co2e_100yr,tonnes,annual,2209.17428166654
ALA,2023,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2023,buildings,co2e_100yr,tonnes,annual,30511.982056
ALA,2023,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,674002.8793279706
ALA,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2023,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2023,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2023,power,co2e_100yr,tonnes,annual,0.0
ALA,2023,transportation,co2e_100yr,tonnes,annual,321781.95654729335
ALA,2023,waste,co2e_100yr,tonnes,annual,2221.442649389731
ALA,2024,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2024,buildings,co2e_100yr,tonnes,annual,30607.071268
ALA,2024,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,-192883.15070853048
ALA,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2024,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2024,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2024,power,co2e_100yr,tonnes,annual,0.0
ALA,2024,transportation,co2e_100yr,tonnes,annual,360091.2522481341
ALA,2024,waste,co2e_100yr,tonnes,annual,2240.8086105716584
ALA,2025,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2025,buildings,co2e_100yr,tonnes,annual,30835.052368
ALA,2025,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
ALA,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2025,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2025,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2025,power,co2e_100yr,tonnes,annual,0.0
ALA,2025,transportation,co2e_100yr,tonnes,annual,397994.1258485811
ALA,2025,waste,co2e_100yr,tonnes,annual,2242.3861475858203
ALA,2026,agriculture,co2e_100yr,tonnes,annual,0.0
ALA,2026,buildings,co2e_100yr,tonnes,annual,10009.507368
ALA,2026,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
ALA,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
ALA,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
ALA,2026,manufacturing,co2e_100yr,tonnes,annual,0.0
ALA,2026,mineral-extraction,co2e_100yr,tonnes,annual,0.0
ALA,2026,power,co2e_100yr,tonnes,annual,0.0
ALA,2026,transportation,co2e_100yr,tonnes,annual,76534.63943536476
ALA,2026,waste,co2e_100yr,tonnes,annual,549.7430930244548
ALB,2015,agriculture,co2e_100yr,tonnes,annual,2049953.6168818548
ALB,2015,buildings,co2e_100yr,tonnes,annual,734801.5555174423
ALB,2015,fluorinated-gases,co2e_100yr,tonnes,annual,128008.58498699997
ALB,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,1272321.5614322957
ALB,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,2366299.719564939
ALB,2015,manufacturing,co2e_100yr,tonnes,annual,1479910.9483217986
ALB,2015,mineral-extraction,co2e_100yr,tonnes,annual,11360.000001839493
ALB,2015,power,co2e_100yr,tonnes,annual,0.0
ALB,2015,transportation,co2e_100yr,tonnes,annual,4309799.8358414145
ALB,2015,waste,co2e_100yr,tonnes,annual,1056109.366319782
ALB,2016,agriculture,co2e_100yr,tonnes,annual,2067282.347347603
ALB,2016,buildings,co2e_100yr,tonnes,annual,751492.7426182483
ALB,2016,fluorinated-gases,co2e_100yr,tonnes,annual,144720.0800609999
ALB,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,-6781902.070900498
ALB,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,1972204.2836737903
ALB,2016,manufacturing,co2e_100yr,tonnes,annual,1258885.3113517014
ALB,2016,mineral-extraction,co2e_100yr,tonnes,annual,28345.16263190333
ALB,2016,power,co2e_100yr,tonnes,annual,0.0
ALB,2016,transportation,co2e_100yr,tonnes,annual,4363726.879922224
ALB,2016,waste,co2e_100yr,tonnes,annual,1074719.8343622703
ALB,2017,agriculture,co2e_100yr,tonnes,annual,2055310.6929448433
ALB,2017,buildings,co2e_100yr,tonnes,annual,837251.8540335573
ALB,2017,fluorinated-gases,co2e_100yr,tonnes,annual,161215.9481849999
ALB,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,23523203.632031232
ALB,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,1906425.2241670613
ALB,2017,manufacturing,co2e_100yr,tonnes,annual,1488222.539264046
ALB,2017,mineral-extraction,co2e_100yr,tonnes,annual,134.00000001238027
ALB,2017,power,co2e_100yr,tonnes,annual,0.0
ALB,2017,transportation,co2e_100yr,tonnes,annual,4405471.680222522
ALB,2017,waste,co2e_100yr,tonnes,annual,1084692.055302097
ALB,2018,agriculture,co2e_100yr,tonnes,annual,1865400.213750486
ALB,2018,buildings,co2e_100yr,tonnes,annual,841741.9649578755
ALB,2018,fluorinated-gases,co2e_100yr,tonnes,annual,181412.06109699997
ALB,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,-8476030.800757447
ALB,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,1915223.0187180215
ALB,2018,manufacturing,co2e_100yr,tonnes,annual,1457314.394176922
ALB,2018,mineral-extraction,co2e_100yr,tonnes,annual,15483.00000251149
ALB,2018,power,co2e_100yr,tonnes,annual,0.0
ALB,2018,transportation,co2e_100yr,tonnes,annual,4426985.007374982
ALB,2018,waste,co2e_100yr,tonnes,annual,1098010.0263909802
ALB,2019,agriculture,co2e_100yr,tonnes,annual,1942549.5563460554
ALB,2019,buildings,co2e_100yr,tonnes,annual,851813.010065075
ALB,2019,fluorinated-gases,co2e_100yr,tonnes,annual,199213.22531899987
ALB,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,347493.73813193577
ALB,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,2037378.0069948132
ALB,2019,manufacturing,co2e_100yr,tonnes,annual,1417961.9126666877
ALB,2019,mineral-extraction,co2e_100yr,tonnes,annual,21389.00000347288
ALB,2019,power,co2e_100yr,tonnes,annual,0.0
ALB,2019,transportation,co2e_100yr,tonnes,annual,4469070.158181779
ALB,2019,waste,co2e_100yr,tonnes,annual,1109026.330506505
ALB,2020,agriculture,co2e_100yr,tonnes,annual,1816205.2101123822
ALB,2020,buildings,co2e_100yr,tonnes,annual,820558.3686327072
ALB,2020,fluorinated-gases,co2e_100yr,tonnes,annual,217377.60084699997
ALB,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,-4613264.184397915
ALB,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,1601207.3774220794
ALB,2020,manufacturing,co2e_100yr,tonnes,annual,1843224.1795362767
ALB,2020,mineral-extraction,co2e_100yr,tonnes,annual,20080.000003260226
ALB,2020,power,co2e_100yr,tonnes,annual,0.0
ALB,2020,transportation,co2e_100yr,tonnes,annual,3138959.240224241
ALB,2020,waste,co2e_100yr,tonnes,annual,1122219.955443885
ALB,2021,agriculture,co2e_100yr,tonnes,annual,1723355.977753938
ALB,2021,buildings,co2e_100yr,tonnes,annual,867448.1452479999
ALB,2021,fluorinated-gases,co2e_100yr,tonnes,annual,236098.15278699985
ALB,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,8944359.741340905
ALB,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,1587893.634397257
ALB,2021,manufacturing,co2e_100yr,tonnes,annual,1706178.3072140133
ALB,2021,mineral-extraction,co2e_100yr,tonnes,annual,28062.00000259265
ALB,2021,power,co2e_100yr,tonnes,annual,0.0
ALB,2021,transportation,co2e_100yr,tonnes,annual,3648285.335824182
ALB,2021,waste,co2e_100yr,tonnes,annual,1125681.998620426
ALB,2022,agriculture,co2e_100yr,tonnes,annual,1637198.1877906849
ALB,2022,buildings,co2e_100yr,tonnes,annual,851704.180736
ALB,2022,fluorinated-gases,co2e_100yr,tonnes,annual,254326.8455369999
ALB,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-6862148.665433508
ALB,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,1430211.7054254028
ALB,2022,manufacturing,co2e_100yr,tonnes,annual,1899909.8668919546
ALB,2022,mineral-extraction,co2e_100yr,tonnes,annual,31738.347590486876
ALB,2022,power,co2e_100yr,tonnes,annual,0.0
ALB,2022,transportation,co2e_100yr,tonnes,annual,3826388.9799326845
ALB,2022,waste,co2e_100yr,tonnes,annual,1079269.9212088056
ALB,2023,agriculture,co2e_100yr,tonnes,annual,1545634.098066855
ALB,2023,buildings,co2e_100yr,tonnes,annual,862860.8161960001
ALB,2023,fluorinated-gases,co2e_100yr,tonnes,annual,272698.0578749999
ALB,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,-8132772.146220371
ALB,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,1502806.257109419
ALB,2023,manufacturing,co2e_100yr,tonnes,annual,1753044.3085587523
ALB,2023,mineral-extraction,co2e_100yr,tonnes,annual,36341.58704913908
ALB,2023,power,co2e_100yr,tonnes,annual,0.0
ALB,2023,transportation,co2e_100yr,tonnes,annual,3874797.96232475
ALB,2023,waste,co2e_100yr,tonnes,annual,1075007.6897261166
ALB,2024,agriculture,co2e_100yr,tonnes,annual,1513319.0653633126
ALB,2024,buildings,co2e_100yr,tonnes,annual,860828.5589040002
ALB,2024,fluorinated-gases,co2e_100yr,tonnes,annual,290998.01059899986
ALB,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,-2162891.201275376
ALB,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,1328915.8991356227
ALB,2024,manufacturing,co2e_100yr,tonnes,annual,1740588.0390592664
ALB,2024,mineral-extraction,co2e_100yr,tonnes,annual,22410.58704785199
ALB,2024,power,co2e_100yr,tonnes,annual,0.0
ALB,2024,transportation,co2e_100yr,tonnes,annual,4166317.8181238966
ALB,2024,waste,co2e_100yr,tonnes,annual,1073089.5710854214
ALB,2025,agriculture,co2e_100yr,tonnes,annual,1504017.1966515072
ALB,2025,buildings,co2e_100yr,tonnes,annual,868593.93755
ALB,2025,fluorinated-gases,co2e_100yr,tonnes,annual,290998.01059899986
ALB,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,2713694.374612484
